Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
05,RN 547,Château-ville-vieille,05350,,,2.08 €,1.99 €,4475919.68,680774.96
05,Avenue de Provence,Tallard,05130,,,,,4445828,605000
05,ROUTE NATIONALE,Saint-Clément-sur-Durance,05600,,,,,4465175.6108158,658731.62517587
05,Avenue de Provence,GAP,05000,1.66 €,,1.74 €,1.85 €,4454400,606100
05,Le Villard,GUILLESTRE,05600,,,1.83 €,1.89 €,4466700,660500
05,RN 94,EYGLIERS,05600,1.73 €,,1.83 €,1.89 €,4467646,663422
05,AV. DU DAUPHINE,BRIANCON,05100,1.73 €,0.87 €,1.82 €,1.92 €,4489900,663400
05,Les Barraques RN85,LA FARE-EN-CHAMPSAUR,05500,1.69 €,,,1.86 €,4467298.35113,607366.85408
05,RN 94 LA GRANDE ILE,CHORGES,05230,1.66 €,0.81 €,1.77 €,1.87 €,4455165.2884714,625551.83259178
05,Les Graves,Remollon,05190,1.69 €,0.80 €,,1.87 €,4446700,617900
05,ZONE COMMERCIALE,BARATIER,05200,,,,,4454600,648100
05,SAINT MARCELLIN,Vars,05560,,,1.91 €,1.97 €,4460863,668781
05,RN 94,Montgenèvre,05100,1.72 €,0.87 €,1.81 €,1.90 €,4493392.7773421,673251.83684042
05,ZAE DE L'AEROPOLE,Tallard,05130,1.65 €,0.76 €,1.75 €,1.84 €,4445959.9636027,603513.92063598
05,11 avenue du Maquis Morvan,Laragne-Montéglin,05300,1.75 €,0.81 €,,1.94 €,4431200,582500
05,RN 94 Lieu-dit Pont la Lame,Saint-Martin-de-Queyrières,05120,1.72 €,,,1.90 €,4485300,658200
05,RN 94 LES FAURIES  RN94,La Bâtie-Neuve,05230,,,,2.08 €,4456700,619500
05,RN. 544 PLAINE DE CHABOTTES,Chabottes,05260,1.80 €,,1.90 €,1.93 €,4464668,618157
05,1256 route de gap,Veynes,05400,1.77 €,,1.84 €,1.80 €,4453700,583500
05,ROUTE DE GAP,VEYNES,05400,,,,1.86 €,4453739.83,583462.1
05,60 Rue de la Guisane,LA SALLE LES ALPES,05240,10.00 €,,10.00 €,10.00 €,4494700,655900
05,Route Nationale 94 Route Nationale 94,Baratier,05200,1.65 €,0.80 €,1.76 €,1.85 €,4453800,649700
05,Pré du Cros,Forest-Saint-Julien,05260,,,1.84 €,1.89 €,4464394.1,613696.4
05,RD 1075- quartier les Chambons,Serres,05700,,,1.92 €,1.89 €,4443500,571300
05,28 Boulevard d'Orient,Gap,05000,1.71 €,,1.82 €,1.89 €,4456700,610200
05, Porte du Queyras,GUILLESTRE,05600,1.73 €,,1.80 €,1.82 €,4465597,665446
05,RD 1091 Lieu-dit Pré-Bagnols,Le Monêtier-les-Bains,05220,1.72 €,,,1.90 €,4497200,651900
05,Avenue Justin Gras,EMBRUN,05200,,,1.83 €,1.92 €,4456000,648700
05,Avenue de la Combe d'Or,SAVINES-LE-LAC,05160,1.66 €,,1.76 €,1.85 €,4452522,640775
05,ROUTE DE BARCELONNETTE,Gap,05000,1.65 €,,1.75 €,1.87 €,4454500,606600
05,Av de Provence,TALLARD,05130,,0.81 €,1.77 €,1.87 €,4445839.1963733,604999.58465271
05,46 AV. DE PROVENCE,GAP,05000,1.78 €,0.87 €,1.89 €,1.98 €,4454104,605755
05,Avenue Léon Trinquier,Eyguians,05300,1.84 €,,,1.90 €,4434606,577102
05,10 AV.GUILLAUME FAREL,GAP,05000,1.78 €,0.87 €,1.89 €,1.98 €,4455900,607400
05,LA GARE,SERRES,05700,1.71 €,,,1.94 €,4442769.59788,571685.593409
05,route de gap,VEYNES,05400,1.66 €,0.76 €,,1.79 €,4453627,583174
05,Lieu dit Les Graves,REMOLLON,05190,,,,,4446800,617900
05,PLACE DE LA MAIRIE,L'Argentière-la-Bessée,05120,1.70 €,,,1.81 €,4479293.20359,655974.685925
05,Place de la Gare,Chorges,05230,1.65 €,0.76 €,1.76 €,1.87 €,4454758,626906
05,50 Avenue de Provence,LARAGNE-MONTéGLIN,05300,1.76 €,,1.87 €,1.96 €,4431000,583200
05,CENTRE COMMERCIAL LE PLAN,LARAGNE-MONTéGLIN,05300,1.70 €,,1.78 €,1.89 €,4431200,583100
05,LE MOULIN BARON,La Salle-les-Alpes,05240,,,1.86 €,1.87 €,4494189.9208022,656904.94359658
05,10 Avenue du Commandant Dumont,Gap,05000,1.65 €,,1.75 €,1.84 €,4456400,608400
05,RN 94 LE PETIT LIOU,BARATIER,05200,1.79 €,,1.90 €,1.98 €,4453836.37,649203.6
05,Route des Fauvins,Gap,05000,1.65 €,0.78 €,1.76 €,1.85 €,4456400,609400
05,ZA DU MOULIN,Saint-Bonnet-en-Champsaur,05500,,,,1.86 €,4467577.3217151,607589.24850751
05,CENTRE COMMERCIAL SUD,BRIANCON,05100,,0.87 €,1.82 €,1.92 €,4489900,663400
05,Lieu-dit Entraigues,Embrun,05200,1.66 €,0.80 €,1.76 €,1.85 €,4455093,648902
