Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
28,ROUTE D'OULINS,ANET,28260,,,,,4885987.1629,144818.033753
28,8 BD DU 8 MAI,Châteaudun,28200,1.98 €,,,1.88 €,4806166,133489
28,2 Rue Louis Fauvel,Vernouillet,28500,,,,,4873200,134100
28,zac du debucher,ANET,28260,1.92 €,,,1.78 €,4885400,144300
28,Route d'Anet,Saussay,28260,,,,1.79 €,4885967,142303
28,34 rue jean mermoz,chartres,28000,1.89 €,,,1.73 €,4845000,150600
28,AUTOROUTE A11 OCEANE,Dampierre-sous-Brou,28160,2.07 €,,2.18 €,1.90 €,4824000,108300
28,Rue de la Bruyère  centre commercial du Percue,Nogent-le-Rotrou,28400,1.89 €,1.10 €,,1.75 €,4833133.6999283,80520.164752954
28,C C PLEIN SUD - RN 154,Vernouillet,28500,1.92 €,1.17 €,,1.80 €,4871700,136900
28,126 AV DU GAL LECLERC,DREUX,28100,,1.16 €,,1.78 €,4874300,139000
28,AV FRANCOIS ARAGO,CHARTRES,28000,,1.10 €,,1.87 €,4844600,149700
28,16 Avenue Jean Moulin,Authon-du-Perche,28330,,,2.00 €,1.80 €,4819400,89900
28,106 Rue du Bourgneuf,Chartres,28000,1.99 €,,,1.87 €,4846400,148100
28,RUE DU MOULIN,PIERRES,28130,1.91 €,1.10 €,,1.76 €,4858726,157307
28,7 rue de l'étang,Thiron-Gardais,28480,,,,1.95 €,4831300,99100
28,LA HAUTE BORNE,Toury,28310,1.90 €,1.15 €,,1.77 €,4819625.25,193678.45626935
28,ROUTE D'EPERNON,GALLARDON,28320,,,,,4853229.5396,168398.622791
28,Rue Gambetta,MAINVILLIERS,28300,1.84 €,1.10 €,,1.71 €,4845400,146500
28,4 IMPASSE DES GRAVIERS,ABONDANT,28410,,,,1.84 €,4877267.8204572,142956.0410733
28,32 AVENUE GALLIENI,BROU,28160,1.99 €,,,1.95 €,4820900,117800
28,A10 AIRE DES PLAINES DE BEAUCE,Fresnay-l'Évêque,28310,2.15 €,,,2.04 €,4827500,185600
28,Rue de Beauce,BAILLEAU-LE-PIN,28120,1.89 €,,,1.75 €,4836400,133000
28,Rue du Bois Musquet,CHAMPHOL,28300,1.88 €,,,1.75 €,4847300,150800
28,ZAC DES FORTS,Cherisy,28500,,,,1.80 €,4874304.2986182,142523.42346728
28,19  AVENUE DU GENERAL DE GAULLE,Janville,28310,,,,1.86 €,4819849,188900
28,1 Impasse de la Cerisaie,La Loupe,28240,1.87 €,,1.92 €,1.74 €,4847500,102600
28,AIRE DE CHARTRES GASVILLE A11,Gasville-Oisème,28300,2.14 €,,2.26 €,2.02 €,4846800,157900
28,48 avenue Marcel Proust,ILLIERS-COMBRAY,28120,1.88 €,1.10 €,,1.74 €,4830500,125700
28,Autoroute A11Aire des manoirs du Perche,Frazé,28160,2.09 €,,2.22 €,2.02 €,4824100,108400
28,Route du Mans RN23,Nogent-le-Rotrou,28400,1.99 €,,,1.88 €,4830636.693,80848.721
28,60 Route de Crécy,VERNOUILLET,28500,,,,1.84 €,4873067.3127189,133747.33095697
28,route de romilly,Cloyes-sur-le-Loir,28220,,,,1.75 €,4799000,125600
28,Route de Patay,CHARTRES,28000,1.86 €,1.10 €,,1.72 €,4843240.14794,149271.484815
28,RD 923 - ROUTE DU MANS,AMILLY,28300,1.89 €,1.10 €,,1.73 €,4843692.6238406,142376.84459686
28,rue Loigny La Bataille,VOVES,28150,1.92 €,,,1.77 €,4826800,163200
28,Rue Denis Papin,Voves,28150,1.88 €,1.10 €,,1.74 €,4827900,162300
28,AV FRANCOIS ARAGO,CHARTRES,28000,1.89 €,,,1.73 €,4843500,152100
28,54 route de la Ferté Vidame,Senonches,28250,1.87 €,,,1.74 €,4857000,102400
28,RN 12 (COTE SUD),Vert-en-Drouais,28500,1.99 €,1.16 €,,1.89 €,4874800,127100
28,101 Avenue de la République,Luisant,28600,1.96 €,,,1.84 €,4841700,146500
28,Rue de Dolmont,Saint-Georges-sur-Eure,28190,1.88 €,,,1.74 €,4842440,136158
28,route du mans,THIMERT-GâTELLES,28170,1.92 €,,,1.80 €,4857700,123900
28,Route du Mans,Saint-Denis-les-Ponts,28200,1.90 €,1.11 €,1.98 €,1.77 €,4806712,130218
28,Route Bouglainval,Maintenon,28130,1.91 €,1.10 €,,1.76 €,4858000,157000
28,Rue de la Baronnie,SAINT-LUBIN-DES-JONCHERETS,28350,1.89 €,,1.97 €,1.77 €,4876700,119600
28,19 Rue de Verdun,Lormaye,28210,,,,1.89 €,4865000,153800
28,Rue Bautzen,DREUX,28100,1.90 €,,,1.77 €,4873700,135100
28,RUE DE CHAVANNE,Morancez,28630,1.87 €,,,1.73 €,4840600,149100
28,rue de beauce,Courville-sur-Eure,28190,1.88 €,,,1.75 €,4845000,125400
28,14 Avenue du Général de Gaulle,Janville,28310,1.84 €,,1.94 €,1.78 €,4819700,189200
28,Rue des Bas Buissons,DREUX,28100,1.90 €,,,1.78 €,4874800,134400
28,1 rue des Orvilles,Barjouville,28630,1.88 €,,1.97 €,1.74 €,4840958.0232077,146255.24761963
28,Rue Pasteur,FONTAINE-LA-GUYON,28190,1.89 €,1.10 €,,1.75 €,4847500,132200
28,Route de Chartres,BROU,28160,1.88 €,1.10 €,,1.74 €,4821500,118000
28,56 Rue de Paris,BREZOLLES,28270,,,,1.83 €,4869002.15643,107867.353187
28,Aire de Bois-Paris A11 Sens Province/Paris,Gasville-Oisème,28300,2.12 €,,2.24 €,1.93 €,4846700,157900
28,CHEMIN DEPARTEMENTAL 9,LA BAZOCHE-GOUET,28330,1.88 €,,1.94 €,1.75 €,4814400,97200
28,Zac du Pays Alnelois,AUNEAU,28700,1.88 €,1.09 €,1.97 €,1.73 €,4847828.31809,176803.811395
28,2 rue denis papin za de la louveterie,BONNEVAL,28800,1.98 €,,,1.74 €,4818700,139100
28,25 RUE D'ORLEANS,SANCHEVILLE,28800,1.93 €,,,1.83 €,4819150.25,157898.29
28,id Brieure,VICHèRES,28480,1.99 €,,2.10 €,1.90 €,4826100.1765,91270.6192178
28,RN 12 COTE NORD,Vert-en-Drouais,28500,1.91 €,1.16 €,1.97 €,1.78 €,4876000,124000
28,ZI NORD BP 14,BROU,28160,1.88 €,,,1.74 €,4821800,117800
28,ROUTE DE BROU,ARROU,28290,1.72 €,,2.00 €,1.80 €,4810500,111900
