Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
28,8 BD DU 8 MAI,Châteaudun,28200,1.86 €,,1.97 €,1.71 €,4806166,133489
28,ROUTE D'OULINS,ANET,28260,,,,,4885987.1629,144818.033753
28,2 Rue Louis Fauvel,Vernouillet,28500,,,,,4873200,134100
28,126 AV DU GAL LECLERC,DREUX,28100,1.80 €,1.16 €,1.90 €,1.63 €,4874300,139000
28,Route d'Anet,Saussay,28260,,,1.86 €,1.64 €,4885967,142303
28,zac du debucher,ANET,28260,1.79 €,,1.88 €,1.63 €,4885400,144300
28,AUTOROUTE A11 OCEANE,Dampierre-sous-Brou,28160,1.95 €,,2.06 €,1.79 €,4824000,108300
28,Rue de la Bruyère  centre commercial du Percue,Nogent-le-Rotrou,28400,1.78 €,1.12 €,1.85 €,1.62 €,4833133.6999283,80520.164752954
28,RUE DU MOULIN,PIERRES,28130,1.83 €,1.09 €,1.90 €,1.65 €,4858726,157307
28,C C PLEIN SUD - RN 154,Vernouillet,28500,1.81 €,1.36 €,1.92 €,1.65 €,4871700,136900
28,34 rue jean mermoz,chartres,28000,1.77 €,,1.84 €,1.61 €,4845000,150600
28,AV FRANCOIS ARAGO,CHARTRES,28000,1.89 €,1.05 €,1.99 €,1.71 €,4844600,149700
28,La fosse Fondue,Roinville,28700,1.84 €,1.16 €,1.89 €,1.69 €,4845205.7318886,175371.88857642
28,16 Avenue Jean Moulin,Authon-du-Perche,28330,,,1.89 €,1.66 €,4819400,89900
28,106 Rue du Bourgneuf,Chartres,28000,1.87 €,,1.98 €,1.71 €,4846400,148100
28,7 rue de l'étang,Thiron-Gardais,28480,,,1.99 €,1.72 €,4831300,99100
28,ROUTE D'EPERNON,GALLARDON,28320,,,1.88 €,1.66 €,4853229.5396,168398.622791
28,LA HAUTE BORNE,Toury,28310,1.78 €,1.30 €,1.86 €,1.62 €,4819625.25,193678.45626935
28,Rue Gambetta,MAINVILLIERS,28300,1.78 €,1.05 €,1.83 €,1.63 €,4845400,146500
28,4 IMPASSE DES GRAVIERS,ABONDANT,28410,,,1.90 €,1.67 €,4877267.8204572,142956.0410733
28,32 AVENUE GALLIENI,BROU,28160,1.98 €,,1.99 €,1.83 €,4820900,117800
28,A10 AIRE DES PLAINES DE BEAUCE,Fresnay-l'Évêque,28310,2.08 €,,,1.89 €,4827500,185600
28,Rue de Beauce,BAILLEAU-LE-PIN,28120,1.83 €,,1.90 €,1.65 €,4836400,133000
28,Rue du Bois Musquet,CHAMPHOL,28300,1.80 €,,1.87 €,1.64 €,4847300,150800
28,ZAC DES FORTS,Cherisy,28500,,,1.90 €,1.65 €,4874304.2986182,142523.42346728
28,19  AVENUE DU GENERAL DE GAULLE,Janville,28310,,,,1.72 €,4819849,188900
28,1 Impasse de la Cerisaie,La Loupe,28240,1.79 €,,1.85 €,1.62 €,4847500,102600
28,AIRE DE CHARTRES GASVILLE A11,Gasville-Oisème,28300,2.06 €,,2.19 €,1.87 €,4846800,157900
28,48 avenue Marcel Proust,ILLIERS-COMBRAY,28120,1.76 €,1.05 €,1.84 €,1.60 €,4830500,125700
28,Autoroute A11Aire des manoirs du Perche,Frazé,28160,2.06 €,,2.19 €,1.88 €,4824100,108400
28,Route du Mans RN23,Nogent-le-Rotrou,28400,1.89 €,,1.99 €,1.72 €,4830636.693,80848.721
28,60 Route de Crécy,VERNOUILLET,28500,,,1.93 €,1.65 €,4873067.3127189,133747.33095697
28,route de romilly,Cloyes-sur-le-Loir,28220,,,1.85 €,1.65 €,4799000,125600
28,Route de Patay,CHARTRES,28000,1.78 €,1.05 €,1.83 €,1.62 €,4843240.14794,149271.484815
28,RD 923 - ROUTE DU MANS,AMILLY,28300,1.77 €,1.05 €,1.85 €,1.60 €,4843692.6238406,142376.84459686
28,rue Loigny La Bataille,VOVES,28150,1.80 €,,1.88 €,1.63 €,4826800,163200
28,Rue Denis Papin,Voves,28150,1.76 €,1.05 €,1.84 €,1.61 €,4827900,162300
28,AV FRANCOIS ARAGO,CHARTRES,28000,1.77 €,,1.84 €,1.60 €,4843500,152100
28,54 route de la Ferté Vidame,Senonches,28250,1.79 €,,1.85 €,1.64 €,4857000,102400
28,RN 12 (COTE SUD),Vert-en-Drouais,28500,1.91 €,1.16 €,1.99 €,1.74 €,4874800,127100
28,101 Avenue de la République,Luisant,28600,1.85 €,,1.96 €,1.68 €,4841700,146500
28,Rue de Dolmont,Saint-Georges-sur-Eure,28190,1.78 €,,1.84 €,1.60 €,4842440,136158
28,route du mans,THIMERT-GâTELLES,28170,1.85 €,,1.90 €,1.67 €,4857700,123900
28,Route du Mans,Saint-Denis-les-Ponts,28200,1.77 €,1.22 €,1.87 €,1.62 €,4806712,130218
28,Route Bouglainval,Maintenon,28130,1.76 €,1.05 €,1.89 €,1.60 €,4858000,157000
28,Rue de la Baronnie,SAINT-LUBIN-DES-JONCHERETS,28350,1.75 €,,1.84 €,1.60 €,4876700,119600
28,19 Rue de Verdun,Lormaye,28210,1.89 €,,1.99 €,1.75 €,4865000,153800
28,Rue Bautzen,DREUX,28100,1.78 €,,1.86 €,1.62 €,4873700,135100
28,RUE DE CHAVANNE,Morancez,28630,1.78 €,,1.83 €,1.63 €,4840600,149100
28,rue de beauce,Courville-sur-Eure,28190,1.77 €,,1.85 €,1.61 €,4845000,125400
28,14 Avenue du Général de Gaulle,Janville,28310,1.78 €,,1.83 €,1.62 €,4819700,189200
28,Rue des Bas Buissons,DREUX,28100,1.79 €,,1.89 €,1.62 €,4874800,134400
28,1 rue des Orvilles,Barjouville,28630,1.76 €,,1.84 €,1.60 €,4840958.0232077,146255.24761963
28,Rue Pasteur,FONTAINE-LA-GUYON,28190,1.79 €,1.05 €,1.83 €,1.63 €,4847500,132200
28,Route de Chartres,BROU,28160,1.80 €,1.05 €,1.86 €,1.64 €,4821500,118000
28,56 Rue de Paris,BREZOLLES,28270,,,2.00 €,1.70 €,4869002.15643,107867.353187
28,Aire de Bois-Paris A11 Sens Province/Paris,Gasville-Oisème,28300,2.05 €,,2.17 €,1.84 €,4846700,157900
28,CHEMIN DEPARTEMENTAL 9,LA BAZOCHE-GOUET,28330,1.80 €,,1.86 €,1.65 €,4814400,97200
28,Zac du Pays Alnelois,AUNEAU,28700,1.76 €,1.31 €,1.84 €,1.60 €,4847828.31809,176803.811395
28,2 rue denis papin za de la louveterie,BONNEVAL,28800,1.81 €,,1.87 €,1.64 €,4818700,139100
28,25 RUE D'ORLEANS,SANCHEVILLE,28800,1.90 €,,,1.77 €,4819150.25,157898.29
28,id Brieure,VICHèRES,28480,1.91 €,,1.98 €,1.72 €,4826100.1765,91270.6192178
28,RN 12 COTE NORD,Vert-en-Drouais,28500,1.79 €,1.16 €,1.86 €,1.62 €,4876000,124000
28,ZI NORD BP 14,BROU,28160,1.80 €,1.05 €,1.86 €,1.64 €,4821800,117800
28,ROUTE DE BROU,ARROU,28290,,,1.94 €,1.70 €,4810500,111900
28,AUT A 10 - AIRE DE VAL NEUVY,FRESNAY-L'ÉVêQUE,28310,2.07 €,,2.19 €,1.88 €,4827200,185800
28,LE SALUT NOTRE DAME,NOGENT-LE-ROI,28210,1.83 €,1.05 €,1.88 €,1.65 €,4863906.6608565,151502.96860447
28,route de Chartres,Nogent-le-Rotrou,28400,1.78 €,1.33 €,1.86 €,1.62 €,4833137.3870862,83314.261469597
28,50 Rue H.Latham,MAILLEBOIS,28170,,,1.85 €,1.64 €,4863119,114832
28,Rue de Chartres,AUNEAU,28700,1.80 €,,1.89 €,1.63 €,4846100,176900
28,Route de Chartres,CHATEAUDUN,28200,1.79 €,,1.85 €,1.62 €,4809200,133900
28,ROUTE DU MANS,Lucé,28110,1.81 €,,1.90 €,1.64 €,4843598.6687357,144325.26487709
28,AVENUE MARCEL PROUST,CHARTRES,28000,1.80 €,1.05 €,1.89 €,1.64 €,4845100,151600
